train_ftb;test_foot;38.36253128351805;85.13628620102214;13.729003359462485;
train_ftb;test_natdis;23.928927266688806;81.1185682326622;9.721749006246451;
train_ftb;test_ftb;6.4763630066735045;44.48398576512456;4.732304836373353;
train_ftb;test_gsd;12.512831040854033;51.58124318429662;7.740805604203152;
train_ftb;test_partut;10.497017892644136;37.5;8.719693747341557;
train_ftb;test_pud;18.555804126273927;60.953058321479375;12.539866628008118;
train_ftb;test_sequoia;11.026694045174539;46.98318496538081;6.076759061833688;
train_ftb;test_spoken;22.767232767232766;60.81677704194261;18.828971119133573;
global;;18.01592517863247;58.571637963988536;10.261144170325299
train_gsd;test_foot;35.52377547372185;83.23769254001812;18.051313378130725;
train_gsd;test_natdis;22.95748920624377;64.8634724368882;14.319296811120196;
train_gsd;test_ftb;9.967631505334808;41.61504424778761;7.318285480381264;
train_gsd;test_gsd;7.05194005337713;36.111111111111114;4.63673285198556;
train_gsd;test_partut;10.019880715705765;48.91304347826087;7.656116338751069;
train_gsd;test_pud;13.808103405418843;45.90163934426229;10.57803736151671;
train_gsd;test_sequoia;9.342915811088295;42.27642276422764;5.25820491706858;
train_gsd;test_spoken;19.04095904095904;65.37966537966538;14.718325539968827;
global;;15.964086901481187;53.537261412777646;10.317039084865367
train_partut;test_foot;51.58383982838756;81.70118343195266;22.369389256806475;
train_partut;test_natdis;36.41647293258054;63.7782340862423;16.804915514592935;
train_partut;test_ftb;17.9731727784956;44.11906193625977;9.437183346794919;
train_partut;test_gsd;18.764114144939438;47.57778653012997;7.5633990805279545;
train_partut;test_partut;9.860834990059642;40.27303754266212;4.8839458413926495;
train_partut;test_pud;23.75507498550004;47.920489296636084;13.826188572482932;
train_partut;test_sequoia;18.850102669404517;46.78316123907863;7.860326894502228;
train_partut;test_spoken;29.59040959040959;59.538327526132406;18.835140394773422;
global;;25.849252739972115;53.96141019863674;12.697561112734187
train_pud;test_foot;51.58383982838756;81.70118343195266;22.369389256806475;
train_pud;test_natdis;36.41647293258054;63.7782340862423;16.804915514592935;
train_pud;test_ftb;17.9731727784956;44.11906193625977;9.437183346794919;
train_pud;test_gsd;18.764114144939438;47.57778653012997;7.5633990805279545;
train_pud;test_partut;9.860834990059642;40.27303754266212;4.8839458413926495;
train_pud;test_pud;23.75507498550004;47.920489296636084;13.826188572482932;
train_pud;test_sequoia;18.850102669404517;46.78316123907863;7.860326894502228;
train_pud;test_spoken;29.59040959040959;59.538327526132406;18.835140394773422;
global;;25.849252739972115;53.96141019863674;12.697561112734187
train_sequoia;test_foot;39.63532356095817;80.2452046667985;15.762151958470977;
train_sequoia;test_natdis;28.603454001992695;58.2459728969573;13.385416666666666;
train_sequoia;test_ftb;12.581087741265168;37.87941444049293;6.631655874505006;
train_sequoia;test_gsd;13.806199958940669;42.00962052378407;6.074194863432532;
train_sequoia;test_partut;12.842942345924452;35.646687697160885;8.863858961802155;
train_sequoia;test_pud;20.25022785649184;45.16695957820738;12.585747491354384;
train_sequoia;test_sequoia;7.330595482546201;33.59288097886541;3.8946988820771726;
train_sequoia;test_spoken;22.70729270729271;48.12925170068027;16.355866355866358;
global;;19.71964045692649;47.614499060368345;10.444198881771907
train_spoken;test_foot;59.27064712191634;85.44179177947329;22.316176470588236;
train_spoken;test_natdis;49.883759548322814;79.0468364831553;20.02565042139978;
train_spoken;test_ftb;42.49330651499208;66.49362634827249;20.61308758784763;
train_spoken;test_gsd;41.38780537877233;67.58304696449026;18.97467320261438;
train_spoken;test_partut;36.62027833001988;60.928433268858804;18.594104308390023;
train_spoken;test_pud;41.436738752174996;65.53424657534246;20.290098096755262;
train_spoken;test_sequoia;40.97535934291581;65.48478879404684;18.38860544217687;
train_spoken;test_spoken;13.176823176823177;38.867077958496914;6.63574281664734;
global;;40.655589770742175;66.17248102151704;18.22976729330244
